Composite Element REF	Hugo_Symbol	Group	TCGA-N5-A4R8-01	TCGA-N5-A4RA-01	TCGA-N5-A4RD-01	TCGA-N5-A4RF-01	TCGA-N5-A4RJ-01	TCGA-N5-A4RM-01	TCGA-N5-A4RN-01	TCGA-N5-A4RO-01	TCGA-N5-A4RS-01	TCGA-N5-A4RT-01	TCGA-N5-A4RU-01	TCGA-N5-A4RV-01	TCGA-N5-A59E-01	TCGA-N5-A59F-01	TCGA-N6-A4V9-01	TCGA-N6-A4VC-01	TCGA-N6-A4VD-01	TCGA-N6-A4VE-01	TCGA-N6-A4VF-01	TCGA-N6-A4VG-01	TCGA-N7-A4Y0-01	TCGA-N7-A4Y5-01	TCGA-N7-A4Y8-01	TCGA-N7-A59B-01	TCGA-N8-A4PI-01	TCGA-N8-A4PL-01	TCGA-N8-A4PM-01	TCGA-N8-A4PN-01	TCGA-NG-A4VU-01	TCGA-NF-A4WU-01	TCGA-NA-A4QW-01	TCGA-N9-A4Q1-01	TCGA-N9-A4PZ-01	TCGA-NF-A4X2-01	TCGA-NF-A4WX-01	TCGA-NG-A4VW-01	TCGA-QN-A5NN-01	TCGA-N9-A4Q7-01	TCGA-N9-A4Q3-01	TCGA-ND-A4WF-01	TCGA-ND-A4WC-01	TCGA-ND-A4W6-01	TCGA-NA-A4QV-01	TCGA-NA-A4QX-01	TCGA-N8-A4PP-01	TCGA-NA-A4R1-01	TCGA-ND-A4WA-01	TCGA-NA-A5I1-01	TCGA-N8-A4PO-01	TCGA-N8-A56S-01	TCGA-NA-A4QY-01	TCGA-NF-A5CP-01	TCGA-QM-A5NM-01	TCGA-N9-A4Q8-01	TCGA-N8-A4PQ-01	TCGA-N9-A4Q4-01	TCGA-NA-A4R0-01
cg01530101		NA	0.0605591774972525	0.0605867996374736	0.760692999456718	0.513040999244556	0.0865312531228182	0.882827690595584	0.175389851465496	0.831336282073796	0.0545606850541687	0.527034353575648	0.531098549729652	0.452283121755619	0.665119771291568	0.178965730362108	0.873262882728359	0.132803236442017	0.11096727849448	0.0631260971784724	0.331065147283429	0.32908545011046	0.107332269611546	0.648940983240102	0.458795113109191	0.298888631128801	0.0434839062650944	0.361105068525193	0.441677409513729	0.0480009228489848	0.713318783445201	0.072048008420857	0.24424152849555	0.818005968283324	0.107064856310074	0.0728583590399359	0.075844559857229	0.15190332801099	0.0472183316310314	0.628758459812333	0.0641132857017524	0.576701304765537	0.113669063426586	0.327678845771683	0.10759603123717	0.0739912044928506	0.202988164423887	0.944276471900984	0.766218417842682	0.0701691673643008	0.0998036674747466	0.0521332674724553	0.0757037934250492	0.147659488483026	0.591004647331557	0.0877818678626061	0.232281119540449	0.437095810180008	0.267963359861681
cg01546563		1stExon1stExon5'UTR5'UTR	0.0788104734411646	0.129762082295343	0.697821373385782	0.733442142699028	0.14164663157381	0.137022027500044	0.0768922404143974	0.716181473336396	0.076651982109836	0.606395081614859	0.0642183382604606	0.876550759069221	0.379243076538613	0.242338096837081	0.537314874679127	0.602722557813392	0.349637450770195	0.134316790928144	0.470602815050492	0.105339970779587	0.502168430570576	0.0853688421490233	0.418588879483167	0.51152618925899	0.176989405958091	0.196050314621857	0.102292950211367	0.0712436676739869	0.797740062325691	0.191873367607994	0.613682147779389	0.0636625859342785	0.421739581515406	0.531520456105839	0.13274616768983	0.403726258375857	0.193913943020521	0.480046231417437	0.74773556092687	0.844424916967556	0.621229678784215	0.184633112612192	0.114547836770652	0.284642985583389	0.417996760639787	0.86112575605915	0.0624869678330784	0.21147493415044	0.500373907444686	0.208711703295212	0.357032384812512	0.349373906151498	0.465736307747199	0.789487097982671	0.63954934882471	0.26053843875557	0.365123662078402
cg01565918		5'UTR1stExon1stExon5'UTR	0.262205927787911	0.191926149718186	0.387740947769399	0.490540653849844	0.359620035399714	0.191359844100083	0.0750573092875259	0.895741752127148	0.0625491857498389	0.0906486855309912	0.471358535162867	0.687236016819315	0.26160902099393	0.437300153619944	0.365202810639689	0.169064234278038	0.132220691807715	0.27492031136951	0.245876777896456	0.496974706256136	0.531963429036869	0.332263653527784	0.0706065515481315	0.126192029738787	0.855829147045869	0.823473226775921	0.218369455758091	0.259271232980871	0.128617185192134	0.606880269483069	0.157986663732416	0.383181308658715	0.0854893281412933	0.125073790977336	0.493946037786233	0.561808285130874	0.176095105524748	0.86326363578328	0.112024233110173	0.627864927454363	0.945902617030704	0.81814076469066	0.163358041758246	0.124159304731141	0.767767959454458	0.439734158800887	0.432816559864007	0.216717094103255	0.0938736421781051	0.59969371188716	0.906313990270797	0.222240822886453	0.0825216925740161	0.0678683011501173	0.797896094970518	0.449919093704769	0.479619943596585
cg01656470		NA	0.125981741481014	0.555948677214487	0.402708275786378	0.74650049836303	0.817406414438247	0.127356595284198	0.76999651805368	0.423744517983149	0.573929055255384	0.36328142525512	0.863150842600047	0.128212009551391	0.309231198703343	0.521906351424015	0.60550811244099	0.750422013576481	0.561225688753866	0.800577630365396	0.700638796388205	0.843034721553458	0.852301106051071	0.544330357707401	0.549349020596754	0.893112156675875	0.384618032314677	0.513429551018101	0.136655572087323	0.400217667721065	0.91587247282517	0.616712490848912	0.135864678850859	0.883567975673281	0.553074476037819	0.698758934092288	0.540948337132427	0.659655154025447	0.782405356568271	0.540557987835552	0.335339143279485	0.51329880286242	0.779379905518301	0.376907535700712	0.803258475023288	0.56321763770233	0.736498956795133	0.429696995110351	0.500657556843787	0.457626829948386	0.890876039460098	0.564045403029759	0.446469182759718	0.821131212010133	0.539831395790484	0.39788614459362	0.3106048418084	0.170639852229592	0.569484290674116
cg01663968		BodyBody	0.464701992415745	0.0222451076945265	0.777982515064213	0.022196076355765	0.166860955756692	0.263900826650605	0.0204099381596694	0.853771632934831	0.439929171669244	0.0244569012677872	0.746410423820584	0.0234641362169164	0.598910882603883	0.0284766157794838	0.912905667248703	0.644695591936729	0.495142451536605	0.0305037773388696	0.577885281884025	0.0335483216004968	0.0212963520762606	0.674848754735713	0.575577763554643	0.0251733622275009	0.0237314784050244	0.18582001171612	0.299247054695031	0.0244102087382482	0.103805698065088	0.538054789208977	0.810084618653915	0.362685448982371	0.320940784231029	0.0252179852028756	0.274083849964721	0.0227916945178434	0.0223205331179788	0.031939089569659	0.0518646890897958	0.0213266327481405	0.551813427790944	0.564829383784279	0.616681779521444	0.02184305887504	0.0248702777832605	0.739068992557511	0.543285345563858	0.270421594044937	0.0275496548384134	0.0241756537216287	0.533976492461626	0.0207216374475924	0.723673646029607	0.0241086851859388	0.0394925648730675	0.515877165391987	0.0225231616503915
cg01693350		NA	0.906709523196759	0.847890098370312	0.785918142602489	0.697437985614116	0.803133129962298	0.910312676108274	0.923883371282056	0.90674613323151	0.64225569829194	0.875204827409638	0.882637810643757	0.672728271490013	0.754049727641238	0.624735340282305	0.914733754356778	0.812640413156782	0.787874764430769	0.974605470543636	0.699837495450394	0.871821557872954	0.788894790521842	0.835634471777435	0.897110624593915	0.910575165833606	0.815020446681202	0.931319855987438	0.854778138200294	0.936710694831019	0.866879374320163	0.743719502023025	0.817095360624847	0.887844096605933	0.908346211463751	0.849465935401811	0.953305405228007	0.576982347481594	0.74304524970264	0.635360127814189	0.885161534138937	0.937824679381942	0.654941266648915	0.717162704400476	0.840815648590844	0.821366714077708	0.649873011026556	0.974667676657743	0.891181596754247	0.719008024436398	0.885811146436088	0.637018487983131	0.770589212404525	0.753166056148503	0.949864226426425	0.853023136461773	0.863242520165169	0.842448929284606	0.57074169590442
cg01712016		NA	0.0604334859277034	0.0388748448658074	0.0535298188139976	0.0516647217422845	0.054925936097596	0.0418346992616775	0.0524853951955453	0.0535155356462832	0.0382371050944765	0.0403912243734317	0.0546805993269611	0.0512773145920434	0.0357624748313428	0.0553773996291194	0.0512375184893258	0.053376088698238	0.0380441844093925	0.047399176228538	0.041381026970177	0.047658365070485	0.0440878831823452	0.0463894748539337	0.0482072375794139	0.0484251008606918	0.0431194858043876	0.0532732594771328	0.051674467271735	0.0501907825128946	0.0490995345473626	0.0582480190177429	0.0472338986462935	0.0550143366149731	0.0535385800889919	0.0508759168379255	0.0436431727028521	0.0479861237952222	0.0426179749218354	0.0449099052473777	0.0352521911649904	0.0388437834147279	0.0593796251639519	0.0503030297335728	0.0453024244999125	0.0531312297346257	0.0482434180557548	0.0478489179104265	0.0449736793516201	0.0415389718033125	0.0378199699776659	0.0424383011579043	0.0469295592905468	0.043420035102582	0.0522410090795506	0.049349299497738	0.0491519261472126	0.0442153978030781	0.0456144265316269
cg01717706		TSS200	0.0544954476322553	0.0450864791337233	0.0581022847507646	0.0400817185013249	0.0584968943962309	0.0438120957712372	0.0542266868289183	0.0461266954769306	0.0562472864664404	0.0331250309554143	0.0379234424880664	0.0422527875345787	0.040518150551297	0.0421426059437289	0.0389706863645661	0.0368119546654217	0.0378890401182988	0.0310468044615252	0.0491474767639132	0.0618781749886525	0.0464510102796211	0.04957989765502	0.488150270020605	0.0424885369026861	0.0437636694415893	0.0468207223801889	0.0540988707547636	0.0528340548851985	0.0578622313946112	0.0649707660798352	0.042898532186394	0.0626817401980317	0.0626003533078013	0.0530895233397482	0.0385685495867158	0.0389581798450786	0.0485095220819505	0.0499649246871039	0.0412379672917351	0.0485777397299689	0.0490274363663983	0.0580879959884927	0.042624304769362	0.0514274101991019	0.0459300400393415	0.158650296352276	0.060032343065523	0.040822353645849	0.0498520912844787	0.0648682547961835	0.0562919702548587	0.0482269671920029	0.0657088581982778	0.044882318507317	0.0715386386178897	0.0414303918889858	0.0467729036589116
cg01785568		NA	0.71831952276159	0.712607136479777	0.732702834413161	0.649005755942681	0.34744541931986	0.618535661255449	0.223835679990309	0.716673329082595	0.354820353730701	0.565862353362094	0.615304253580544	0.505315468991006	0.647885750606682	0.449131068989998	0.771255878680551	0.804624243343768	0.68390278987946	0.837914572634061	0.643571599205091	0.72902306794144	0.572813723987351	0.911467298874195	0.262677119583559	0.858317902718126	0.736002187689134	0.524489098336521	0.649718335420209	0.868661891465252	0.842647237615609	0.551454141449838	0.806917345089383	0.673888386468797	0.669695391223961	0.58834807343598	0.1740809544804	0.273570548218683	0.322672455025792	0.566282521335736	0.118990480385036	0.730031974971712	0.809293844085605	0.60119880320903	0.483025398720732	0.792738928631943	0.636453883373935	0.884586544372488	0.869824029889349	0.772936155196828	0.847197100272069	0.531259448385565	0.706256807779268	0.453425503641864	0.773432209830012	0.590764645076777	0.641651343742221	0.707966750832072	0.473025205386604
cg01805282		1stExon1stExon	0.0404043458355145	0.0684534161742627	0.053366312098987	0.604914893354316	0.0792166685058654	0.0579815896154331	0.0612490823794514	0.0754689105697851	0.0478953349567908	0.0531378344051597	0.0435839856961314	0.0497372457569761	0.0547845074602391	0.242195994829451	0.0682293295863201	0.116568503763575	0.0601122508856485	0.0837011202419815	0.103105630183932	0.0804607030665204	0.0971566385969722	0.0515667287124607	0.0588145437659142	0.229006427674363	0.0715696683073474	0.0884703810644307	0.0709894811087874	0.0442454126762209	0.0525946613390801	0.0968108699097043	0.11702256383283	0.0618792151839361	0.0664689480536473	0.0914838813139043	0.0500484414125578	0.193885124404544	0.104707458634205	0.546024113343494	0.12329285827421	0.0419730835475102	0.494065536289793	0.155397456816498	0.195694504921203	0.0898853969246636	0.0624176495804374	0.0560126007362341	0.0509542556695618	0.0772275989640598	0.218364553176778	0.1003337302986	0.0873522695130249	0.136894290781148	0.363562111502066	0.195928168724908	0.157253865937435	0.0551438067524403	0.217756307805034
cg01817393		TSS1500TSS200TSS1500TSS200	0.564548982838271	0.559993991242528	0.706929961500729	0.648373073852247	0.138713020408545	0.251947365755754	0.0919640851170252	0.573639321716169	0.0685080451795256	0.152192992987449	0.111951390602392	0.110844966189024	0.320165329797098	0.270145596354722	0.529474849135535	0.555853974213316	0.109719200688278	0.549228198726436	0.761037091595839	0.284104218509263	0.0849165135365063	0.409249804999056	0.698742562881539	0.192903221740558	0.21464084804522	0.0890704665383707	0.188406281905617	0.517831231893046	0.754631672607602	0.279494075881389	0.582088178748531	0.626588098555035	0.256979949664331	0.427428818468775	0.445679367373121	0.512173401218626	0.605544320165142	0.221721236331698	0.723982753170178	0.629353857913228	0.210281513941898	0.409729074704797	0.763085186565078	0.63445645967254	0.189729410938979	0.0748013799377772	0.26309195012491	0.40690238594344	0.86544141454615	0.181326884020742	0.186140547834589	0.711804778781452	0.126921208099211	0.0987926098270697	0.143602762967093	0.411037885819218	0.332659915507122
cg01839464		NA	0.0430989798740016	0.054749024043894	0.0681101508851546	0.866134566396192	0.502191772729776	0.0419099079354059	0.568002492285374	0.0627434728944144	0.0341657239832717	0.150133042323704	0.251343018446156	0.0622564645782087	0.0373882111988224	0.711054105709028	0.0473240490076292	0.245282202366118	0.038602395223598	0.0475748360622619	0.600877042213539	0.47120858252145	0.806070138632645	0.462401026386461	0.0592243880184676	0.153701885478194	0.0674700733300446	0.42197031766117	0.0546627232152097	0.0603602334899301	0.463344866940958	0.0569632189627321	0.0662562067298756	0.0603587140816697	0.0380542096427512	0.632669807336454	0.547697102681655	0.465194440327845	0.628500027168028	0.579625176261603	0.84312959226231	0.216202772943708	0.683097499141238	0.109405160810168	0.0634319394612135	0.0598961735998212	0.512118455262708	0.522129274683297	0.0330745732172971	0.584107191775485	0.0956425893282203	0.0461009241811784	0.0505684250247113	0.401232943826572	0.758289713969091	0.900329739952215	0.0728705711040604	0.0377414627559774	0.117989459341257
cg01860753		Body	0.0229382004000393	0.0233172882083997	0.0250685931233844	0.0280278068764205	0.0275229952093385	0.0206867408082851	0.0272819442922255	0.0207393028160087	0.0247223960711492	0.0233672288026791	0.037320363136275	0.0247463902396297	0.021288867715051	0.0288384884375832	0.0229807406732773	0.0201331262058732	0.0301808629288379	0.0288615901998303	0.0290910766024933	0.0211451376776697	0.0254262676017148	0.0329812355099826	0.0233604104477715	0.0213952237630664	0.0224286301850685	0.0274871997712057	0.0278525950741234	0.0275015772236114	0.537923971996261	0.0225229406623258	0.0224133406110068	0.0230759248077061	0.0227324506754395	0.0264049701407241	0.0501397998336789	0.0263004273407116	0.0239603024903938	0.0275843992738955	0.0281623281458848	0.0257155932365705	0.0277986517112523	0.0279788320696275	0.0262308575476284	0.0246229461851103	0.0292719377147225	0.0281990759637059	0.0265162103082419	0.0242821358402337	0.0210876977023366	0.0238138830813262	0.0246694397028968	0.0220125551826213	0.0214174333939948	0.0250513225281176	0.0281878622023666	0.0177334946125195	0.0374867316884568
cg01882179		NA	0.0467195404210176	0.0517274143996259	0.0479714573546774	0.0475903009095791	0.0399429295785895	0.0412505926146803	0.0408006600948502	0.0438123738279642	0.0546576045863528	0.0299292506159727	0.0436294899536991	0.0392590144675553	0.0363257019098698	0.0472463095304497	0.0441486323249969	0.0298438365344145	0.0428163003391596	0.0364571148148659	0.0383530381645034	0.0522874702325321	0.0312543730293866	0.0350700655219858	0.0525752856572587	0.0369863871358283	0.0364315764583345	0.0504105565205282	0.0429742165337108	0.0436946952137569	0.0349756272725919	0.048089352960252	0.0329362097553595	0.0353561364144318	0.0413940369462737	0.0536957012041379	0.0450349110529081	0.0335717755410889	0.0391071675341143	0.0298573012425007	0.0382004113538262	0.0391243952213139	0.0439613155303875	0.0420285401812283	0.0413810105816487	0.0447985224031248	0.0455435616853737	0.0312401114177295	0.0290573361217473	0.0517727946989221	0.0266306282337878	0.040519474204324	0.028820443139234	0.0325772180137721	0.0343829124910045	0.0374207236601553	0.0433895500191978	0.0438640534912261	0.0352796521277893
cg01971122		TSS1500	0.399329722335364	0.135928670721235	0.399737046319545	0.690255644888442	0.667058621304084	0.447025194487591	0.409948494836147	0.619263277249392	0.126434578541269	0.323125385535871	0.345133552779593	0.662126373132624	0.413109544895681	0.621514953003229	0.751478457983003	0.321236404354455	0.0960796116231906	0.78633613178883	0.162226854640008	0.115565706491648	0.19334283913368	0.15172825273386	0.784201872964103	0.779986953168542	0.120866871741871	0.709508895728015	0.116048882941392	0.115021397058107	0.706979588356043	0.497668809038323	0.716455148063375	0.702637180598225	0.459153488835759	0.504971763111554	0.543740199173397	0.278395897680934	0.116613053489105	0.20574605279421	0.298410166625023	0.106377912250443	0.541483732048391	0.382709855018936	0.133022223834122	0.116915204374141	0.244174139795692	0.142671543413862	0.336106521977241	0.707665907139684	0.132419085521532	0.54882913577024	0.444304080254074	0.106509342276807	0.113291037351854	0.437150363814997	0.400744000241754	0.718052696686723	0.344560632530465
cg02101486		TSS200	0.163314915343105	0.174731992422314	0.0883517754886506	0.128695359402276	0.0954277453518101	0.346380620981622	0.123951866483922	0.377939923966407	0.104158012236315	0.0831091827405558	0.0985707216192725	0.109617022490394	0.150495630772365	0.198304921042856	0.0924808534892971	0.589141856480661	0.0896102382667155	0.0993902972646513	0.0862986526829269	0.155948387868855	0.0696623037395103	0.1502713112915	0.119236715058482	0.0826177749624292	0.0869061350432267	0.251091910049657	0.131794239594811	0.139358871682183	0.357947329912507	0.159532854239487	0.108093316114593	0.675246928194192	0.0700843644770808	0.0957480976436392	0.0790252858203749	0.0759892420996056	0.0906462458110517	0.0801625315259442	0.160577055716746	0.416383506525639	0.783337981061904	0.195802825018171	0.082072893016983	0.0859243455229642	0.100470342626944	0.0725152473141423	0.082632509128631	0.134198464635829	0.122934777774562	0.258998150562077	0.0818518517348164	0.0831191138567923	0.0968381304160045	0.117745921320099	0.125690879284187	0.223945496380732	0.107489719190434
cg02235880		5'UTRTSS2001stExon	0.0989863459433038	0.0729469363963058	0.0864713938137135	0.0793338496809431	0.0594086414540443	0.0879433453293651	0.0943885252118066	0.0668436915170367	0.100764040496032	0.0751760675157094	0.31945833452438	0.0738291861013285	0.124720911638196	0.109876619333559	0.0789008303590183	0.0648694149143152	0.581458862231841	0.0952418575522904	0.066536862300709	0.0732633259056114	0.141686501344896	0.122089693934279	0.245391293349616	0.0905829414078702	0.114224298383963	0.112008362792031	0.104499803279193	0.105494619007579	0.0866874143387283	0.125654586573655	0.0949947799229501	0.0754534864545028	0.11239798638576	0.136219155130372	0.0932256657327451	0.0764357047821813	0.0985363658852801	0.0779971939475543	0.113383658980451	0.079754608211455	0.104221849375577	0.104234975453861	0.0966597707429047	0.1203340892039	0.0674309947348772	0.0900162546405255	0.0672755099666795	0.0481821729867801	0.112482971335493	0.060816534059793	0.0890144522479496	0.0886818162382394	0.110941498455252	0.0944469844260059	0.100503531568277	0.0815178105428843	0.117690207636282
