Composite Element REF	Hugo_Symbol	Group	TCGA-OR-A5J1-01	TCGA-OR-A5J2-01	TCGA-OR-A5J3-01	TCGA-OR-A5J4-01	TCGA-OR-A5J5-01	TCGA-OR-A5J6-01	TCGA-OR-A5J7-01	TCGA-OR-A5J8-01	TCGA-OR-A5J9-01	TCGA-OR-A5JA-01	TCGA-OR-A5JB-01	TCGA-OR-A5JC-01	TCGA-OR-A5JD-01	TCGA-OR-A5JE-01	TCGA-OR-A5JF-01	TCGA-OR-A5JG-01	TCGA-OR-A5JI-01	TCGA-OR-A5JJ-01	TCGA-OR-A5JK-01	TCGA-OR-A5JL-01	TCGA-OR-A5JM-01	TCGA-OR-A5JO-01	TCGA-OR-A5JP-01	TCGA-OR-A5JQ-01	TCGA-OR-A5JR-01	TCGA-OR-A5JS-01	TCGA-OR-A5JT-01	TCGA-OR-A5JV-01	TCGA-OR-A5JW-01	TCGA-OR-A5JX-01	TCGA-OR-A5JY-01	TCGA-OR-A5JZ-01	TCGA-OR-A5K0-01	TCGA-OR-A5K1-01	TCGA-OR-A5K2-01	TCGA-OR-A5K3-01	TCGA-OR-A5K4-01	TCGA-OR-A5K5-01	TCGA-OR-A5K6-01	TCGA-OR-A5K8-01	TCGA-OR-A5K9-01	TCGA-OR-A5KO-01	TCGA-OR-A5KT-01	TCGA-OR-A5KU-01	TCGA-OR-A5KV-01	TCGA-OR-A5KW-01	TCGA-OR-A5KX-01	TCGA-OR-A5KY-01	TCGA-OR-A5KZ-01	TCGA-OR-A5L3-01	TCGA-OR-A5L4-01	TCGA-OR-A5L5-01	TCGA-OR-A5L6-01	TCGA-OR-A5L8-01	TCGA-OR-A5L9-01	TCGA-OR-A5LA-01	TCGA-OR-A5LB-01	TCGA-OR-A5LC-01	TCGA-OR-A5LD-01	TCGA-OR-A5LE-01	TCGA-OR-A5LG-01	TCGA-OR-A5LH-01	TCGA-OR-A5LJ-01	TCGA-OR-A5LK-01	TCGA-OR-A5LL-01	TCGA-OR-A5LM-01	TCGA-OR-A5LN-01	TCGA-OR-A5LO-01	TCGA-OR-A5LP-01	TCGA-OR-A5LR-01	TCGA-OR-A5LS-01	TCGA-OR-A5LT-01	TCGA-OU-A5PI-01	TCGA-P6-A5OF-01	TCGA-PA-A5YG-01	TCGA-PK-A5H8-01	TCGA-PK-A5H9-01	TCGA-PK-A5HA-01	TCGA-PK-A5HB-01
cg07284407		Body	0.501272294660125	0.555974342541345	0.178564111773588	0.42476894955782	0.139969212154021	0.528544292311138	0.505327441229978	0.465423899686955	0.454427073616558	0.83036534311593	0.511989930735759	0.459612225155208	0.473824820178018	0.693361199057843	0.524508733850655	0.435496501921334	0.541866113390234	0.524739662322528	0.263331129250019	0.778398012617393	0.402989953392647	0.565421340125715	0.802260784313884	0.73146692796624	0.534759603379014	0.163631295430955	0.448826474137042	0.442177793211777	0.506185263083604	0.540968245088081	0.456164258261634	0.523168278843454	0.386258567862662	0.51103939954339	0.37955707335039	0.482724879884534	0.0856191962623414	0.765001353611497	0.502305128421738	0.631339542638852	0.583533488216619	0.867616844377017	0.375980828498078	0.540845692280343	0.537862652839982	0.708494845564823	0.563394437413039	0.591397660234689	0.492794064946235	0.498659969655046	0.56619513265401	0.488117480360876	0.535926345467413	0.580628226330086	0.526435958438229	0.577577392993869	0.47089502329921	0.510572720007245	0.882086665128426	0.535564981353759	0.17212594159773	0.291532176284565	0.250744697180181	0.449019600846956	0.501454885691882	0.297499550050818	0.558745247678584	0.609876373850663	0.558136738344031	0.524702914982679	0.455632636886616	0.222918008712975	0.525294115910797	0.27209350092126	0.240947980875109	0.52287552206264	0.588995825719162	0.604475663677718	0.46695271845118
cg07310951		TSS200	0.281878472507057	0.27967922775703	0.474648877697648	0.442752560663832	0.541661981996532	0.279028742030085	0.475244794973098	0.279813887556094	0.51225124314148	0.472470144331338	0.502736606439926	0.471880402972741	0.524179028058342	0.499912374645563	0.539580451885973	0.42719934005295	0.550678146121965	0.53055816964461	0.500482071733345	0.349706620276311	0.493085296418398	0.47798806498377	0.401329626207433	0.466385889690848	0.457109537636495	0.505012110844357	0.474708459040291	0.456713535616983	0.488267229283946	0.487073821937794	0.473928669532412	0.207821999771138	0.152970947688937	0.270892727049933	0.523386187037089	0.502469707168543	0.185189793745609	0.502255247270379	0.344007497520492	0.521100422820073	0.633080833838668	0.169661646086037	0.475977667992709	0.514723247865318	0.526609516866329	0.487833990299551	0.587580440017197	0.462053572567715	0.508547156329993	0.526006090226455	0.536100130981858	0.58903013867887	0.217373823920565	0.500324679191538	0.639633985465195	0.380574128447188	0.5195902966295	0.539008824413328	0.496297943990551	0.512327318022263	0.526090762277713	0.292787836947025	0.484917763356971	0.472539232827573	0.483539408165669	0.477435214118684	0.48505409795007	0.5093854123773	0.452231001205948	0.736820649460555	0.536018367545399	0.506494796333432	0.496987146849805	0.472504275241244	0.451489206688832	0.548229362257034	0.524493300100691	0.509795816660183	0.497084404431928
cg07331725		5'UTR1stExon	0.845138444238541	0.819060749307339	0.900010890171225	0.889066062906221	0.90750066342824	0.673224965988439	0.905666709558843	0.719315813250777	0.912510334904055	0.886466040411084	0.938513077664979	0.543945345293513	0.928876736628759	0.884477193090123	0.847747586435609	0.858406733262781	0.593197979468866	0.88464045292399	0.518814269170466	0.378381408104096	0.903771536840338	0.883270091755856	0.925196482556064	0.894812903901256	0.865244712665186	0.923208656431775	0.952892970090111	0.883751758381556	0.888194201299126	0.886427769004472	0.857008207399477	0.892712400076764	0.799812381873659	0.331175843874693	0.915709029053463	0.882857438823733	0.907567550933404	0.879113103984197	0.888049097151203	0.88107998358151	0.926468397637696	0.905312948882564	0.889591562918183	0.927369933773426	0.870920632281272	0.879814278383958	0.883086615637906	0.460298878607731	0.896539672651509	0.870903256979607	0.889051006183411	0.888630298872586	0.726801672311209	0.295212913976728	0.908254000408135	0.536829839005515	0.886373639369274	0.708741085906371	0.828738487443235	0.553419345971288	0.915840031402414	0.87805175944004	0.865861846877647	0.891374313328411	0.770348869587275	0.658841948013271	0.691575833292352	0.654977695325452	0.865933916552724	0.949065052097748	0.641008052819525	0.841411076935729	0.926355448112276	0.918073667679878	0.85314631856231	0.871690654417765	0.870754857083004	0.945931477557371	0.870634854801856
cg07426960		BodyTSS15005'UTRTSS1500	0.547911274795484	0.143716140830001	0.186901248068757	0.464981506016164	0.317669098321404	0.543668822957268	0.668503825922524	0.647022174038159	0.499564681880562	0.539805601658956	0.278731206099982	0.479483792514338	0.30149981438261	0.306331760561665	0.243278008129212	0.159035395857979	0.437245769870318	0.321609305315442	0.341792365852913	0.213803743715332	0.072574203869476	0.451279265319592	0.244064339997396	0.439043978312736	0.459148598170931	0.118463717013274	0.142517433547837	0.430828987573641	0.177793204696532	0.129187488918875	0.191443276693312	0.561898113838716	0.40379352954118	0.579591379449559	0.220737172424533	0.638209503360016	0.310427748464487	0.099588918939805	0.191902671525585	0.14139700747237	0.498434906074213	0.374346515516518	0.320081573787813	0.224806422672793	0.172275374458928	0.110136146783351	0.156715277059829	0.672870248900403	0.484820445425268	0.172264167502644	0.226764932756294	0.32074962423691	0.588862278395743	0.100278533436575	0.612098117101973	0.345650711407685	0.126329093888509	0.130721793367031	0.212147194736304	0.09169696369287	0.135399293392616	0.370679706087824	0.197158939432246	0.66830079907735	0.171048999515376	0.666063041194289	0.386940647900919	0.757490627157253	0.306325146581119	0.390775214507582	0.186784987461438	0.139198632483854	0.194282779972729	0.334131576594952	0.29505520905644	0.541835331522529	0.466945505064759	0.668252104524652	0.664040635680177
cg07453748		5'UTR5'UTR5'UTR	0.920446957491582	0.912560746177718	0.916414546790695	0.846939288883082	0.948008816415492	0.939252055935551	0.9444144757896	0.638813555903331	0.942699025096222	0.914214190043426	0.959925167538359	0.933681805106231	0.942305534229246	0.932775201862449	0.937380025297119	0.9280417405085	0.951482531337073	0.94063270237508	0.936902588199138	0.930058031674475	0.925457300371663	0.928142550925896	0.941261369639059	0.917128945219801	0.932307070355551	0.941916274867487	0.936076988623637	0.947195108110429	0.934481516843497	0.938903063099943	0.900701404401344	0.918187021067903	0.58501206476642	0.933308789719636	0.939478791049769	0.939683800301619	0.939199212328198	0.919840433801268	0.93365457980938	0.927600717045481	0.941180950820224	0.934543701884726	0.92701323711603	0.935350865268321	0.937974965119287	0.933305049483295	0.948983502339021	0.939333708785385	0.926828261351785	0.921734280339432	0.943611698124293	0.925819810402088	0.932704678259282	0.946525624238969	0.947252271762089	0.941900561588077	0.918032281192916	0.937349547156704	0.935037799671334	0.916710076868215	0.940280444419441	0.920848863905367	0.95568945914898	0.939132118794307	0.921367824448946	0.906330913484098	0.956850368651703	0.934158528206292	0.924094545591195	0.930843424622047	0.943393389137497	0.918549742700583	0.935703868507106	0.938493495072431	0.926015333120574	0.943494969064887	0.944813412905753	0.934701184458055	0.93158725184441
cg07512517		TSS200	0.72667661242244	0.13813794221013	0.825084326026136	0.719247827227967	0.883053807967609	0.647988467981483	0.822141092115205	0.504128775676553	0.814435948305435	0.869313036162576	0.660258305176535	0.777600609823042	0.804666570922457	0.754693597513605	0.841296510702437	0.874705773537408	0.742348162304804	0.845679485132557	0.72668836136481	0.114516296850847	0.679491407903798	0.704413165348179	0.842132798088076	0.512727115498764	0.824926211553859	0.890727936402495	0.874256223499723	0.549960526859692	0.796821002513747	0.880916042105917	0.404438758849331	0.893068886690092	0.0850307780770536	0.85078163478343	0.88480720910832	0.799964082846036	0.904796258265441	0.882185453567602	0.321934850825319	0.849175630151414	0.803439363132966	0.915705359850409	0.56716248374015	0.855263107854092	0.716329379953432	0.397953043050528	0.894718800838301	0.772811169364889	0.453666279905245	0.267086421078785	0.366328557080644	0.723730069290236	0.692983748533884	0.690530197460989	0.291475119647113	0.751072423707951	0.893089395575038	0.427241094031761	0.865488029471611	0.860153314026746	0.861576924866467	0.799377611324843	0.817481185663314	0.746603770531641	0.499807680652466	0.761590122240567	0.730130581380358	0.894703842879524	0.773232374135888	0.798697037907625	0.874384184474482	0.186845079607333	0.889638018131118	0.833027006382644	0.691759816288268	0.83051962341424	0.323172813414341	0.811185613622486	0.790865788081886
cg07638938		TSS200	0.494726127324283	0.500331985078612	0.388883591280726	0.365395380031381	0.649869191967495	0.559678025450168	0.512104453064906	0.561626051064513	0.549403524479439	0.427733966385295	0.718190346553062	0.378559407946757	0.515857822027071	0.573446468773876	0.432157179656893	0.410377657521137	0.508425285815242	0.43928537537027	0.498995085750778	0.437824453499304	0.595659744949403	0.413045327739057	0.471505282120538	0.399677835991543	0.457376878933792	0.565062406821258	0.620545108243341	0.416729992072323	0.632109106582372	0.355100580728111	0.466303660236943	0.637910710753381	0.549761931605124	0.412301264264819	0.466562899821938	0.435648222795788	0.131524309523969	0.650928897981103	0.509716960880119	0.580838797939112	0.916201391869353	0.410750257153212	0.411253110563537	0.417717988239797	0.522898602702388	0.416305177725571	0.43845026108641	0.401180827372263	0.596759984575866	0.626634642004125	0.432940783104197	0.408790925148496	0.654940204936848	0.447859793622418	0.612960178340448	0.502488000917305	0.433996264381186	0.440269992613314	0.402728270754189	0.399780959458648	0.642217201499058	0.624749923061387	0.51242288697038	0.443175570201372	0.431178501822214	0.722930439166089	0.562127964425144	0.391645254099944	0.567604768499673	0.448014144365661	0.50361926292102	0.607409218852251	0.527928917074345	0.63512342826769	0.591396795942219	0.435825758806158	0.435054095119734	0.537641777881633	0.380197979314073
cg07694025		TSS1500	0.879664989644081	0.0499222152944571	0.076412945061136	0.461732389006992	0.303969887572029	0.0590157331605007	0.870897554887932	0.0456447732442057	0.891430268618632	0.883566960832422	0.0695301146225882	0.713824767340176	0.0591365716322838	0.870295230480602	0.344919158327482	0.897572815630585	0.169510150784723	0.711109680378396	0.0522522654209434	0.0387072608998034	0.862453024235512	0.0427413871535058	0.842079401990218	0.0975532941310469	0.0411188526526989	0.107928061086675	0.582139122614848	0.464852857540291	0.0339902319539842	0.0403487204426639	0.926353941749266	0.0385080615291286	0.534607629929762	0.0408865012339991	0.913444266091943	0.278397487829177	0.24543975883443	0.918495039644602	0.0445533695979528	0.0653011874920727	0.834219201366456	0.0438693805256146	0.0638706042089634	0.715430655803865	0.14007714654654	0.0362677951745273	0.695531449213705	0.392402256137782	0.0382456100975088	0.0430361648555961	0.0404278351258157	0.209239750470156	0.0669332572871228	0.0578668659376036	0.193144090160618	0.0377439463984149	0.92290940503158	0.515757547997809	0.920641025938666	0.0583910699405107	0.0965295453320192	0.0386213624929187	0.173462693333581	0.256743386187835	0.254770705918264	0.474201919884685	0.0364655224243279	0.392222947119116	0.0581296304873273	0.0579648289369986	0.629526921969592	0.884496695928813	0.891240244659328	0.591607641574314	0.695839920347173	0.054696908893676	0.0472444549509848	0.411190490651529	0.381969367270981
cg07696033		TSS200	0.72457745839509	0.0309345025266565	0.352954946491985	0.806225773467522	0.0545007634296694	0.0227563263133798	0.608492023148113	0.313580997609416	0.666090375142124	0.667402641019664	0.462255767915236	0.215264505795217	0.0294261559204236	0.524784182286784	0.07721142852795	0.66122199468344	0.0378172262692699	0.711221783507658	0.0249523115927131	0.0309405679850089	0.939488546740604	0.0209435395154088	0.034939646696448	0.0258787547020402	0.0255413133257135	0.641175677975277	0.0267140592302313	0.0835020940029656	0.0528869313832452	0.0231195161113721	0.662350464039356	0.0332754808671133	0.96271396653974	0.231150267765275	0.739615081669656	0.12774894172292	0.816124905042378	0.83389268342015	0.0326033234094275	0.605584222412703	0.890709617777606	0.819737403887198	0.0783585073157895	0.541072596160511	0.0198670199620409	0.0313716932879082	0.857703675610441	0.0321337502933326	0.192166242917628	0.0174599803956574	0.0251232106292314	0.0340381088193148	0.424166894644906	0.02913653260407	0.083022087076324	0.0199596374062748	0.114033568989359	0.601912586918311	0.871220417119342	0.90408746344328	0.0181308690914246	0.0392516591732126	0.400447824975148	0.383307983365806	0.0311592063181551	0.411674626634389	0.0275118352322099	0.759590135322966	0.0301369041807657	0.0340168416165271	0.028149400740713	0.0332625576715656	0.596495094516562	0.293244776432539	0.0277123999891583	0.805195073408295	0.0338407393790983	0.429497288821636	0.518070442809994
cg07780118		BodyBody	0.0586237144037416	0.183112134971699	0.111229270486168	0.188435266448769	0.0443509322712847	0.455073968986503	0.345174771602225	0.0357790261514891	0.230163168039894	0.356961533251857	0.0964652346484752	0.209773074593798	0.413904392773959	0.114041113991547	0.176290851117119	0.0652363125863221	0.0278137149165551	0.0357341817935915	0.0430837762580115	0.154100612691975	0.630332406972919	0.178784390192599	0.748591254767461	0.127325740588938	0.0279493077579035	0.462019611897254	0.314522480874265	0.0460610240425904	0.0405471378608904	0.0277044785619666	0.333703663609222	0.0347489881630107	0.493604493173227	0.78450500844565	0.148905017593844	0.0789716904579973	0.0615689585424659	0.718825496025665	0.143950397061149	0.0379403795209003	0.114631134737648	0.511811839411272	0.373660733219893	0.386855374586263	0.0666755376112181	0.103842153405583	0.408583135224004	0.168871637884427	0.0457082991122338	0.495338540729699	0.07162680427051	0.22129320702577	0.0311422447373944	0.102235345112037	0.151286565873042	0.156715761832891	0.0476206703623121	0.453999926306492	0.889148328071284	0.0354006067564134	0.0730065030210118	0.43263925637508	0.0989085929329764	0.0300437154443354	0.227752136438304	0.0433651491342319	0.392539704369561	0.16328997747588	0.386965092835419	0.0638285216028794	0.0827556176211286	0.0246013426179664	0.793143051924038	0.349396950032699	0.260661178681602	0.0514303725456373	0.173889895996768	0.797659995445528	0.0582798019133497
cg07873128		BodyBody	0.937307743051809	0.638255400827286	0.92579096202728	0.663365962984168	0.913486761100693	0.947255499803682	0.934075520066719	0.913848283029882	0.953198127247824	0.889760417293212	0.929116919614397	0.893263003078379	0.916246740058612	0.952132537069586	0.938183520710229	0.93074951962485	0.936067538052472	0.939603065879168	0.927045870785473	0.917293940806865	0.89389210807261	0.92545648690551	0.913282781692052	0.914058181432474	0.920215896810974	0.935288813942594	0.92824987751451	0.937828709721683	0.933782313866671	0.947949879190694	0.640563597350873	0.943823132773953	0.922789439838741	0.93187773980854	0.933126231075295	0.903177188235384	0.920149763289945	0.936802263819147	0.918009330954403	0.915489092580986	0.937209181789425	0.936448490218725	0.940486997391637	0.949579438482265	0.929838538087124	0.929377751016247	0.94162173981801	0.93627352469625	0.841720727551757	0.911387405856361	0.911708185370176	0.897238888208651	0.936677027040665	0.937919552245457	0.908853798830248	0.92033265220187	0.959997491056463	0.937851456424644	0.898169493236403	0.431926413577484	0.850337034254654	0.912371388082313	0.916327747860737	0.922892008975073	0.91987174934811	0.913388942785623	0.933008210043898	0.944419622085664	0.915958618624542	0.924767011483366	0.953013172440637	0.911419343277401	0.951329946984342	0.92619949680022	0.915938818653729	0.935052314979786	0.898368466454306	0.913094718914003	0.938742328731378
cg08007665		NA	0.913468616298066	0.807699415566734	0.894823869774286	0.703978560011884	0.888834972694746	0.805700696552258	0.927195048735294	0.519409908168161	0.915984452677027	0.752457250659302	0.927298176066108	0.909289563062248	0.9448353337173	0.946533295828047	0.925668170500566	0.918640079893088	0.915292700249072	0.91006533890729	0.855497799207233	0.919478979279101	0.919177166864509	0.893568277890559	0.910563025034773	0.878819369858863	0.91416117299479	0.915417407864379	0.926303952064943	0.902726634951957	0.907219417125513	0.922294271143517	0.310822493334864	0.874448062630186	0.908271599833845	0.888143915622752	0.903958885390126	0.910331881727933	0.869180053222899	0.877520293955894	0.90283287700384	0.91578398161999	0.866621838452291	0.897995442594634	0.885545425057706	0.869444268990415	0.915658234862273	0.946063959447547	0.910026491219376	0.898645594611665	0.913146022013261	0.918524966593191	0.903203016858356	0.900148156174597	0.922350911878976	0.897855956776206	0.920658079016908	0.883046988591552	0.909843710078496	0.917526089183568	0.901656249574257	0.276105149981741	0.903483737899183	0.885962007216757	0.90103343149961	0.884213048720616	0.908125690703766	0.916316595652613	0.700589698835005	0.916301029679042	0.918074078338174	0.894836238761655	0.915010402485398	0.653846270546932	0.929391089006033	0.896728951035888	0.933466604172895	0.929317038281625	0.938211985474192	0.898983075080727	0.88899153997257
