Composite Element REF	Hugo_Symbol	Group	TCGA-3X-AAV9-01	TCGA-3X-AAVA-01	TCGA-3X-AAVB-01	TCGA-3X-AAVC-01	TCGA-3X-AAVE-01	TCGA-4G-AAZO-01	TCGA-4G-AAZT-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA2I-01	TCGA-W5-AA2O-01	TCGA-W5-AA2Q-01	TCGA-W5-AA2R-01	TCGA-W5-AA2T-01	TCGA-W5-AA2U-01	TCGA-W5-AA2W-01	TCGA-W5-AA2X-01	TCGA-W5-AA2Z-01	TCGA-W5-AA30-01	TCGA-W5-AA31-01	TCGA-W5-AA33-01	TCGA-W5-AA34-01	TCGA-W5-AA36-01	TCGA-W5-AA38-01	TCGA-W5-AA39-01	TCGA-W6-AA0S-01	TCGA-WD-A7RX-01	TCGA-YR-A95A-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y2-01	TCGA-ZH-A8Y4-01	TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y6-01	TCGA-ZH-A8Y8-01	TCGA-ZU-A8S4-01
cg02235880		5'UTRTSS2001stExon	0.0643885795176844	0.0793297190038992	0.126990286546406	0.0998783751692347	0.177237569777534	0.0493133555718708	0.099909718528603	0.0409178824495966	0.0840370693028782	0.066716167771051	0.0551138038621636	0.116087910582065	0.0839536652077704	0.0457923334603686	0.0697183597895092	0.0571855303649792	0.0429713045743516	0.124014903714118	0.123071216931148	0.0676490501122773	0.0927932980210903	0.106562240520817	0.0759118696774224	0.174197502534398	0.186767522649913	0.116903043770325	0.0866346436566416	0.0468811268841883	0.127297699995196	0.0657311595131015	0.110287240247865	0.0683666195770687	0.0666012606562034	0.0894987291881475	0.132093187585755	0.0695483590780245
cg02279071		BodyBody	0.0195139741383514	0.0180222155765313	0.0270776884031005	0.0239289155040647	0.0213899437176852	0.0223343841934465	0.0203514529459745	0.0272650529614729	0.0168155076019257	0.0254123406070003	0.0196408186434167	0.0464041388177916	0.0267798273567271	0.0150616386635176	0.0152810000260896	0.0170710952371427	0.0162468990230473	0.0187163732102382	0.0320004810935166	0.0259894086792944	0.0362693452208591	0.02457858843872	0.0192853219925013	0.0348069192633026	0.0483887162098445	0.0258130106108306	0.0195857421782007	0.0147973206963272	0.0327566219707334	0.0242374201235803	0.0211086275827942	0.0270512464609585	0.0154084515274187	0.0203218036549981	0.0319852955963541	0.0317842588233697
cg02317907		TSS1500Body	0.692677783887691	0.896127476449417	0.775725703605017	0.755349130811383	0.731371579240043	0.598114079902387	0.587886790179519	0.617932301876309	0.715730349289203	0.951705979238007	0.612838782756505	0.615371626658234	0.650451773364155	0.577151964941284	0.647206707780786	0.367975737679161	0.510717806503891	0.596058136649778	0.682966894713595	0.631638567725305	0.679747188311636	0.671050350430858	0.632413779057321	0.761391853551849	0.621570055259718	0.874745017718044	0.718601187200756	0.777363291269571	0.897159480240135	0.685860961254329	0.277629518771182	0.643612211438123	0.944636792972602	0.640188059306702	0.688169633986463	0.676060289129644
cg02381948		Body	0.946467231663714	0.956038847267541	0.932042581388337	0.931545445312312	0.944822218560732	0.954092542465105	0.939155774913997	0.944087253622627	0.927962960774584	0.915182838359069	0.948959871945329	0.945046687182117	0.939228894347298	0.935454844814107	0.96400888619254	0.954021281977951	0.947713167695914	0.908393253753121	0.900563153014963	0.88935981507524	0.886269131856737	0.950999840692175	0.939782774547709	0.894743984701071	0.864493445926962	0.946779025358559	0.935845338721926	0.960865425109246	0.901874756476197	0.936609812657469	0.919658757095355	0.951233456442204	0.958609038405096	0.950046706346733	0.909825713605337	0.951265237770459
cg02388150		1stExon	0.522923266290265	0.684504242943587	0.715620470829478	0.567081386924494	0.593314441034357	0.78306992077756	0.796200452450737	0.326650787663328	0.49905126180799	0.89609188127442	0.681291029414438	0.743020921865638	0.760021195033808	0.880704277867357	0.697024202275999	0.872806227388023	0.0805251930005468	0.580837764690148	0.681621475414829	0.446700692583531	0.561792608692907	0.728360049931988	0.64615147755888	0.655491829352517	0.280476910505251	0.381238634033479	0.52076227242913	0.489844143057997	0.752726811360704	0.913996189854878	0.178272269365036	0.827480210619183	0.668962028899207	0.24510468609873	0.65861803102502	0.478828155653436
cg02548238		BodyBody	0.0966994415023951	0.066345176622602	0.0565493024524067	0.454901742140965	0.0464731306756147	0.144184527353789	0.217669965171183	0.0722132833025481	0.148250626688445	0.661361671834096	0.367080544550121	0.0286018426500215	0.150712804855651	0.787047751885304	0.657766041823475	0.17861346252892	0.0284351575524867	0.0475412098401742	0.480319147689336	0.0231804657180241	0.560417475743175	0.0536665183468174	0.62822753852236	0.51782376671624	0.0462819992287236	0.0450485034703443	0.565255796170226	0.0863819906239362	0.3797655936012	0.029478313655844	0.256012258425859	0.311256577814437	0.0228534729537828	0.0350118936023668	0.0827631796016823	0.0394891074023402
cg02589695		NA	0.171114938802478	0.684971849533661	0.367004529316097	0.621836386708863	0.379162407566574	0.187702109769634	0.501770758341681	0.563116301788897	0.150216811831369	0.73579940490809	0.284964343403081	0.538469329196823	0.439481798772982	0.105745224804792	0.544610773754107	0.248321903457801	0.1446713667728	0.414150854249407	0.402825974743752	0.172015635088578	0.358462795150542	0.280319704210153	0.459153654508442	0.608114285100481	0.3912622879534	0.173512135111374	0.530438449562044	0.275862300163473	0.422628206517121	0.265373977359937	0.350319408721527	0.403858008961587	0.138498749802323	0.594976079594061	0.214759752175951	0.125283753461089
cg02608019		1stExon	0.0706349534573452	0.0198290281897025	0.0542415908253037	0.0400347398036945	0.0423261022209027	0.0254819026049789	0.0427950385417283	0.0315102867923645	0.0276427325704468	0.0560877802667351	0.0190961663435276	0.0388455556561557	0.0367434092635663	0.0363378400848242	0.0200814160716771	0.0258147592901746	0.0263712099301205	0.0315272013104002	0.0698481113723851	0.0378265939385728	0.111101709029194	0.0403784887428976	0.030745760277026	0.0808973435468251	0.111229291948974	0.0268772146931173	0.0737894724313425	0.0280498558969095	0.119865822297215	0.065417518067025	0.0288786647865273	0.0290760160829218	0.0185035921962237	0.0270380119937325	0.0679261766198277	0.581598635458973
cg02659086		TSS1500TSS1500	0.0176244448074144	0.512764772062171	0.0194800052318939	0.0162915177644693	0.0240242071781366	0.0136327063402849	0.317305688854005	0.368988538956361	0.0146411484069782	0.0214968855403914	0.0202484175803642	0.0161075782069333	0.0217551250301691	0.0145556830959439	0.0163037385995799	0.0148806949888556	0.0120426478367802	0.0170427298591665	0.0196584324259684	0.0245289807454314	0.0233374246347964	0.0208906317229294	0.706420211060549	0.0209783686280695	0.0244871053254268	0.0191937864565976	0.0176273823662563	0.0160858608370379	0.0201328592379049	0.0215350437375177	0.0189109536022466	0.0189816343729999	0.0139876583997803	0.021566645778008	0.0243262461830737	0.0156754167389854
cg02720618		TSS200	0.368658701419294	0.652463931746386	0.549587401775934	0.484071677178314	0.224154359501349	0.1154373528702	0.28343556451114	0.660229860585724	0.0796819084985079	0.67502571175895	0.330511036083824	0.696760727852472	0.280872102155999	0.712473021588114	0.648400948743954	0.419722147910341	0.190230341840824	0.302820174335616	0.72125323069453	0.557766893898531	0.765917282389822	0.173694850814031	0.266524563227509	0.42318797877619	0.880032997460202	0.708168136046037	0.582436989412013	0.37755738377187	0.597690266881591	0.24428800115157	0.153159920545026	0.371866475220222	0.771401846845456	0.173557377172159	0.384092651957387	0.461888524539674
cg02723372		BodyBody	0.924665323309671	0.893604450356973	0.928909823226637	0.886461793051796	0.936936792855235	0.924432441160494	0.939629915946684	0.835965490590844	0.913181849410516	0.948859125252977	0.811699175443026	0.926362427742618	0.920365039391771	0.945884668222004	0.889462110927664	0.923547967003783	0.934955399411306	0.934312884070157	0.892281763974629	0.953020793097765	0.909936622899285	0.945392468627912	0.918540968368861	0.906220081757087	0.822936417618355	0.87135600582163	0.926504306768249	0.929681078850575	0.897419650106551	0.932597436690147	0.478709863756357	0.94116726237662	0.926570322860244	0.905339481501594	0.85568300944465	0.905536813916371
cg02723533		Body	0.841537501835357	0.9908707637246	0.982795124578663	0.735394126490083	0.689744389092995	0.237546539331266	0.428734269565664	0.986269897257072	0.987049021267058	0.935261173741974	0.913375934493735	0.34904341838465	0.600709059834194	0.531161441721496	0.908189533309148	0.546929071213201	0.298349489167482	0.4820707228922	0.509454800841503	0.689093566127766	0.932600543462117	0.38945064741142	0.821829170066577	0.767815679801357	0.301039976722736	0.985954780783191	0.84350851514521	0.992690015113668	0.321418698403721	0.477145297584998	0.863599871439152	0.411217950460284	0.214868348704677	0.38875443816339	0.965811987623538	0.629535367178955
cg02793099		TSS1500	0.627106818082812	0.843909380890003	0.653674664541974	0.800514075696685	0.617475095190439	0.843573166628935	0.785925990519076	0.568350671584809	0.680274571996881	0.878673174441386	0.738064785881534	0.927810363065995	0.772111115157208	0.905571157316009	0.855933288805672	0.894635070811566	0.363613096817655	0.51785370088252	0.754404648370684	0.693568361817713	0.707786516105481	0.822170031936271	0.885473063301589	0.772077432076546	0.47353631647525	0.80428752581074	0.790292132669881	0.770253637109035	0.779105572424583	0.461334998897451	0.846675145609075	0.804325292216007	0.475270455801925	0.119698994057108	0.710019267215684	0.551319145355665
cg02807948		NA	0.542826410116997	0.345415222412054	0.54344767313039	0.484056609485184	0.499138123604603	0.78424660425543	0.540648417856604	0.492637183387187	0.532776818240681	0.822813229833528	0.703544055568651	0.200487141554791	0.37789618060923	0.522100598755578	0.513478138663846	0.44522484886347	0.231710753056889	0.547502240851352	0.480209168040319	0.514118098403794	0.569244107280983	0.428751451875857	0.264874582974266	0.455206268997065	0.514792273500174	0.507995737756178	0.572935142916542	0.69279702486709	0.527037144283262	0.413860417472237	0.320879655895101	0.658088816714539	0.76736852594185	0.218330465741569	0.647246993659268	0.410347260427736
cg02938601		NA	0.100390897639756	0.858776414453903	0.13597421666088	0.356839739026473	0.446105525012038	0.0424936653730067	0.447822022034152	0.580031455345364	0.0953793866086889	0.887191188696937	0.134094799770412	0.257949226097038	0.476736984047569	0.526919331835967	0.484273181951141	0.0534030358862444	0.0455100984961908	0.0687043471266658	0.494494800668274	0.143096477225637	0.103285910691065	0.797424276541109	0.90288483845207	0.125748023060902	0.117874905882971	0.815090856285163	0.520283350255958	0.47926824001706	0.094326660480374	0.591384047202802	0.828462389752671	0.521234161152639	0.901869779596578	0.603254640735011	0.110586179502792	0.0901625525097227
cg02978542		NA	0.0495054421747407	0.0376209166546651	0.052640246892527	0.0430337993166308	0.0504643883015073	0.0486006232297569	0.0366027160572366	0.036036326181096	0.0332988758744272	0.0521717759240589	0.0375329421747083	0.0665357386432778	0.0711846511443872	0.0247548688152224	0.0467974129443935	0.0352689844585619	0.0341102361498347	0.0709111541679306	0.0771273470880686	0.0575238514577429	0.0553543925174671	0.0569390612169891	0.0561331048650179	0.0669419298616618	0.0698349198134034	0.0504404314909415	0.0454289178327722	0.0456686896132794	0.0664630022138718	0.0547101308700661	0.0459331395745724	0.047720987720651	0.0404456884463549	0.0494935573443091	0.0632915486341334	0.0471690572969242
cg03005055		NA	0.0449366745495981	0.0362446805722084	0.0340850560607048	0.0420695252929002	0.0434337700983379	0.0363934284203294	0.0409597319631729	0.0328729485427945	0.0408596017853362	0.0551135937522509	0.0369995439736659	0.0450755009348747	0.0462561729937142	0.0323813496984093	0.0394469288223334	0.0290990092091568	0.0273824073526393	0.0327346154834394	0.0435454308110985	0.0449818377652295	0.0488009660493695	0.0434493753019622	0.0515008271775282	0.077513628561499	0.0479489939440913	0.0491169937685645	0.048803811644233	0.0278927368166811	0.0504536550302024	0.0437196123007456	0.0429652584479805	0.04292971127832	0.0365506136409556	0.0369800382294887	0.0543102362367374	0.0359448399314976
cg03085377		NA	0.758290889321212	0.892667944105583	0.838511780191919	0.794784892762468	0.753394107393826	0.935246597614234	0.755828574283243	0.68166068106753	0.71654271373967	0.928060871977063	0.709277346312624	0.609382176978732	0.819548600160616	0.922821694620168	0.848029495566716	0.916407979422217	0.330282712018745	0.890346283680311	0.78626976513005	0.786104722758995	0.659714157140899	0.821231927065506	0.953813016156856	0.756838903751652	0.417920761151881	0.850232382512106	0.774723673743632	0.801354862932838	0.87090463696686	0.885578132881725	0.868629103952427	0.907922958617345	0.95526840852223	0.462395673257091	0.635740042099304	0.598988369316667
cg03086857		BodyBody	0.254066262642532	0.665587098907892	0.417879595397167	0.176973236043508	0.229452438347882	0.345636168031892	0.37032592738221	0.497121868747365	0.266725482732715	0.53927755753936	0.0863399883667258	0.478884658064211	0.24247900916879	0.776411263144652	0.528182297843116	0.536897927805467	0.0524461215917912	0.548854831627923	0.577895566691153	0.102642550383334	0.469448189144548	0.769249371709266	0.780724528910139	0.425373008499548	0.241094384623598	0.179391495980241	0.28074644129762	0.180299154723756	0.318252497045177	0.18465956075275	0.0365146471095425	0.717376862181733	0.50847698400577	0.0535743285941295	0.153794992110185	0.267714083070496
cg03104936		BodyBody	0.514182453849104	0.879001659475945	0.597403239526925	0.162423740070777	0.684088632354584	0.346358936053978	0.08326711462203	0.641764067651329	0.612939222592995	0.892672480110087	0.416780123541092	0.8329601805579	0.619274227505842	0.294370454415734	0.272431399705062	0.442655526039232	0.255732344186041	0.674485034367537	0.597694259473386	0.804398899065934	0.600485538852565	0.75828352964358	0.604991357081376	0.615605394244604	0.417211747831044	0.9045193237391	0.611986252385058	0.804761887310276	0.508466258559648	0.284799409811714	0.531567569366731	0.432747024632106	0.269007184278067	0.307720366124264	0.546537896596984	0.489794982196463
cg03165700		NA	0.099723996679053	0.0647233997302569	NA	0.118081389661243	NA	0.0690337479453456	0.0652633127462043	0.11235106133652	0.139667134897597	NA	0.123815589394474	NA	0.135216661722558	0.137510495113772	0.0603479754844246	0.0580557198820542	0.086985105235866	0.141168953373897	0.19412383243704	NA	NA	0.0965342996370274	0.160948907113934	NA	0.151088101635556	0.125372764751275	NA	0.0894675333688358	NA	0.119191213850961	0.178967470987999	0.090226970785487	0.0669794231014202	0.127243749096674	0.153673200842579	0.0754289645931704
cg03171924		NA	0.563283729212905	0.691350730951592	0.612901216231805	0.79540193364288	0.567660258093447	0.538120518558589	0.640668808303163	0.551086083181979	0.739668584353965	0.735443397884702	0.205253245300072	0.60140104514266	0.522413395712009	0.561275160233649	0.690816861641806	0.526056413962306	0.45083667610588	0.444778991873753	0.647010713168492	0.407713005884335	0.571033278743074	0.3440993344888	0.692221302951043	0.768018021055094	0.161330515062619	0.455734711927504	0.654240975610517	0.362676023978008	0.639548803522094	0.483267669664893	0.373877519957963	0.601427408572673	0.214550715809761	0.185551896445358	0.746534467929954	0.533476448538945
cg03199651		TSS1500	0.145952151352032	0.491599341607554	0.656230992556738	0.685415525125698	0.221695218649909	0.836191278628092	0.346882982562598	0.520371418780395	0.209027668355084	0.842548001298624	0.156812963150105	0.161490489807841	0.135751438667694	0.5248418211519	0.441049828286289	0.22651753560094	0.0427064296416419	0.108413301341587	0.268401323401563	0.119108065203988	0.497380483072467	0.0552677232854076	0.0383703663836559	0.0747456407511398	0.0357784561759699	0.715442360148071	0.562005485524707	0.226032594904938	0.533403164174048	0.594945655667573	0.0405734946621386	0.410913957300735	0.558142540058106	0.0369787859152056	0.380959087915592	0.253286599240628
cg03256955		BodyBody	0.0278051708493195	0.0350985621254577	0.0289420433000626	0.0300138253141088	0.0396426956885501	0.0247756175733456	0.0226065332366984	0.0252236054283648	0.0241737171566865	0.0486183490219506	0.0196525663542989	0.0346196556624225	0.0367902945942275	0.0262183397319664	0.0274415979022551	0.0242474134671651	0.0245874976711655	0.0290021930152426	0.0375037662009133	0.0310512046374545	0.0364765619217375	0.0387653005830601	0.0387847087094834	0.0372837823888685	0.046955917844154	0.0335064935571577	0.053349582374039	0.0239098978522274	0.0361714681700154	0.0401989751438161	0.0258708275379159	0.0345540702382874	0.0181472300219053	0.0361010817272686	0.0450700317739095	0.0255573524889862
cg03271907		1stExon5'UTR	0.944557468835099	0.949361896933854	0.889068616407465	0.906559253850621	0.945058763957889	0.944943023929226	0.914725946095063	0.915856105643574	0.937560862446452	0.903125621627005	0.945589798227701	0.907954259247226	0.924698515361932	0.918315096670173	0.950735920155655	0.94431605661118	0.949143142752213	0.92023657189341	0.808510730836172	0.922627940474245	0.868782882337912	0.95710064048754	0.910678837949149	0.863049099573399	0.887994899828733	0.940028206081442	0.947418834566995	0.947000124678142	0.888881634251542	0.919479613091898	0.955418834065815	0.957646201312041	0.949416535229223	0.941177547541478	0.907811929166383	0.939070504194947
cg03641225		Body	0.457855144185806	0.587190504183709	0.675257243360961	0.271188644238658	0.508557969061528	0.469253821212029	0.73500078542468	0.507211353376488	0.360875193387717	0.814964318074223	0.817583471505669	0.829872309547604	0.692479393802427	0.652100367668273	0.728012726438101	0.512661833068367	0.160365409652447	0.524091202403544	0.666974657267023	0.646986110750406	0.634490606827239	0.763809680057322	0.590980450967512	0.481728862514787	0.448982326689493	0.39836495643739	0.602426361317836	0.532088366880735	0.604464712154883	0.698699647006996	0.270001729119715	0.409114419733772	0.858370081572624	0.324627154461376	0.557078323911902	0.446464766275829
